Sysno,ZpZveřejnění,AutořiVšichni,AutořiAV,AutořiVšichniPočet,AutořiRIV,AutořiAVPočet,AutořiKorespondující,BiblCit,BiblCitZdrD,ISBN_ISSN,ISBN_ISSN_ZdrDok,ZeměZveřejnění,Jazyk,PočStran,ImpFaktor,ProjektyCEP,ProjektyOst,VýzZáměr,OrigNázev,PřekladNázvu,KlíčSlova,AnotaceOrig,AnotaceEng,AnotaceCz,KódOborRIV,Pozn,PoznProZprac,Konference,VlastníkZáznamu,VlastníkZáznamuCZ,VlastníkZáznamuANJ,OdevzdáníDoRIV,RokVydání,RokSběru,PočetCitací,DOI,UT WOS,UT SCOPUS,HANDLE,RVO,PlnýText,Int.kód,TechnickéParametry,EkonomickéParametry,NázevVlastníka,ČísloPředpisu,ČísloPatentovéhoSpisu,VlastníkPatentu,DatumUděleníPatentu,KódVydavatelePatentu,Poddruh
"0400817","J","Hájek, Petr - Harmancová, Dagmar","Hájek, Petr - Harmancová, Dagmar","2","2","2","","Hájek, Petr; Harmancová, Dagmar. On Generalized Credence Functions. Kybernetika 1973, roč. 9, č. 5, s. 343-356. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/124737","Kybernetika. 1973, roč. 9, č. 5, s. 343-356","","0023-5954","CS1","eng","","","","","","On Generalized Credence Functions","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1973","","2","","","2-s2.0-0015816855","http://hdl.handle.net/11104/0121293","","1","","","","","","","","","",""
"0400816","J","Hájková, M. - Hájek, Petr","Hájek, Petr","2","2","1","","Hájková, M.; Hájek, Petr. On Interpretability in Theories Containing Arithmetic. Fundamenta Mathematicae 1972, roč. 76, č. 2, s. 131-137. ISSN 0016-2736.\\nhttp://matwbn.icm.edu.pl/ksiazki/fm/fm76/fm76113.pdf","Fundamenta Mathematicae. 1972, roč. 76, č. 2, s. 131-137","","0016-2736","PL","eng","","","","","","On Interpretability in Theories Containing Arithmetic","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1972","","20","","","","http://hdl.handle.net/11104/0121292","","","","","","","","","","","",""
"0400815","B","Vopěnka, P. - Hájek, Petr","Hájek, Petr","2","2","1","","Vopěnka, P.; Hájek, Petr. The Theory of Semisets Prague: Academia, 1972. 332 s.\\nhttp://aleph.lib.cas.cz/F/?func=direct&doc_number=000129282&local_base=AV","","","","CS1","eng","332","","","","","The Theory of Semisets","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1972","","31","","","","http://hdl.handle.net/11104/0121291","","","","","","","","","","","",""
"0400814","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. On Interpretability in Sets Theories II. Commentationes Mathematicae Universitatis Carolinae 1972, roč. 13, č. 3, s. 445-455.\\nhttp://dml.cz/handle/10338.dmlcz/105433","Commentationes Mathematicae Universitatis Carolinae. 1972, roč. 13, č. 3, s. 445-455","","","CS1","eng","","","","","","On Interpretability in Sets Theories II","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1972","","21","","","","http://hdl.handle.net/11104/0121290","","1","","","","","","","","","",""
"0400813","C","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. On Semisets. In Gandy, R.O.; Yates, C.M.E. (ed.). Logic Colloquim 69 Amsterdam: North-Holland Publishing Company, 1971, s. 67-76. Studies In Logic and the Foundations of Mathematics, 61. [Logic Colloquium '69, Manchester, 03.08.1969-23.08.1969, GB].","In Gandy, R.O.; Yates, C.M.E. (ed.). Logic Colloquim 69. Amsterdam: North-Holland Publishing Company, 1971, s. 67-76. Studies In Logic and the Foundations of Mathematics, 61","","","NL","eng","","","","","","On Semisets","","","","","","","","","Logic Colloquium '69. Manchester (GB), 03.08.1969-23.08.1969","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1971","","","10.1016/S0049-237X(08)71226-6","","2-s2.0-79959416925","http://hdl.handle.net/11104/0121289","","","","","","","","","","","",""
"0400812","C","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Sets, Semisets, Models - Part 1. In Scott, D.S. (ed.). Axiomatic Set Theory Providence: AMS, 1971, s. 67-81. Proceedings of Symposia in Pure Mathematics, 13. ISBN 0-8218-0245-3. [Symposium in Pure Mathematics of the American Mathematical Society, Los Angeles, 10.07.1967-05.08.1967, US].","In Scott, D.S. (ed.). Axiomatic Set Theory. Providence: AMS, 1971, s. 67-81. Proceedings of Symposia in Pure Mathematics, 13","","0-8218-0245-3","US","eng","","","","","","Sets, Semisets, Models - Part 1","","","","","","","","","Symposium in Pure Mathematics of the American Mathematical Society. Los Angeles (US), 10.07.1967-05.08.1967","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1971","","1","","","","http://hdl.handle.net/11104/0121288","","","","","","","","","","","",""
"0400811","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. O metodě GUHA automatického vyhledávání hypothes. Československá fyziologie 1969, roč. 18, č. 2, s. 137-142.","Československá fyziologie. 1969, roč. 18, č. 2, s. 137-142","","","CS1","cze","","","","","","O metodě GUHA automatického vyhledávání hypothes","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1969","","","","","2-s2.0-0014642204","http://hdl.handle.net/11104/0121287","","","","","","","","","","","",""
"0400810","J","Balcar, B. - Hájek, Petr","Hájek, Petr","2","2","1","","Balcar, B.; Hájek, Petr. Popis Hypothetického počítacího stroje AIC pro automatické zpracování křivek. Československá fyziologie 1969, roč. 18, č. 2, s. 151-154.","Československá fyziologie. 1969, roč. 18, č. 2, s. 151-154","","","CS1","cze","","","","","","Popis Hypothetického počítacího stroje AIC pro automatické zpracování křivek","","","","","","","","Vyšlo též ""AIC Programming Language for Automatic Interpretation of Biological Curves. Československá fyziologie. Roč. 17, č. 5 (1968), s. 462"" (abstrakt, v ASEP nemá záznam, je ve WOS).  V něm je odkaz na tento článek (18, 2 (1969), 151-154 ) jako „in press“.","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1969","","","","wos:A1968C362500020","2-s2.0-17944399471","http://hdl.handle.net/11104/0121286","","","","","","","","","","","",""
"0400808","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Problém obecného pojetí metody GUHA. Kybernetika 1968, roč. 4, č. 6, s. 505-515. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/125459","Kybernetika. 1968, roč. 4, č. 6, s. 505-515","","0023-5954","CS1","cze","","","","","","Problém obecného pojetí metody GUHA","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1968","","12","","","","http://hdl.handle.net/11104/0121284","","1","","","","","","","","","",""
"0400807","J","Hájek, Petr - Havel, I. - Chytil, M.","Hájek, Petr","3","3","1","","Hájek, Petr; Havel, I.; Chytil, M. GUHA - metoda systematického vyhledávání hypotéz II. Kybernetika 1967, roč. 3, č. 5, s. 430-437. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/124365","Kybernetika. 1967, roč. 3, č. 5, s. 430-437","","0023-5954","CS1","cze","","","","","","GUHA - metoda systematického vyhledávání hypotéz II","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1967","","2","","","","http://hdl.handle.net/11104/0121283","","1","","","","","","","","","",""
"0400806","J","Vopěnka, P. - Hájek, Petr","Hájek, Petr","2","2","1","","Vopěnka, P.; Hájek, Petr. Concerning the &nabla;-Models of Set Theory. Bulletin de l´Académie Polonaise des Sciences 1967, roč. 15, č. 3, s. 113-117.","Bulletin de l´Académie Polonaise des Sciences. 1967, roč. 15, č. 3, s. 113-117","","","PL","eng","","","","","","Concerning the &nabla;-Models of Set Theory","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1967","","","","wos:A19679412500002","","http://hdl.handle.net/11104/0121282","","","","","","","","","","","",""
"0400805","J","Hájek, Petr - Vopěnka, P.","Hájek, Petr","2","2","1","","Hájek, Petr; Vopěnka, P. Some Permutation Submodels of the Model &nabla;. Bulletin de l´Académie Polonaise des Sciences 1966, roč. 14, č. 1, s. 1-7.","Bulletin de l´Académie Polonaise des Sciences. 1966, roč. 14, č. 1, s. 1-7","","","PL","eng","","","","","","Some Permutation Submodels of the Model &nabla;","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1966","","3","","wos:A19667539000001","","http://hdl.handle.net/11104/0121281","","","","","","","","","","","",""
"0400803","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Generalized Interpretability in Terms of Models. (Note to a paper of R. Montague). Časopis pro pěstování matematiky 1966, roč. 91, č. 3, s. 352-357.\\nhttp://dml.cz/handle/10338.dmlcz/117572","Časopis pro pěstování matematiky. 1966, roč. 91, č. 3, s. 352-357","","","CS1","eng","","","","","","Generalized Interpretability in Terms of Models. (Note to a paper of R. Montague)","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1966","","1","","","","http://hdl.handle.net/11104/0121280","","1","","","","","","","","","",""
"0400802","J","Hájek, Petr - Havel, I. - Chytil, M.","Hájek, Petr","3","3","1","","Hájek, Petr; Havel, I.; Chytil, M. GUHA - metoda systematického vyhledávání hypotéz. Kybernetika 1966, roč. 2, č. 1, s. 31-47. ISSN 0023-5954.\\nhttp://dml.cz/handle/10338.dmlcz/125332","Kybernetika. 1966, roč. 2, č. 1, s. 31-47","","0023-5954","CS1","cze","","","","","","GUHA - metoda systematického vyhledávání hypotéz","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1966","","2","","","","http://hdl.handle.net/11104/0121279","","1","","","","","","","","","",""
"0400801","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. The Consistency of Church's Alternatives. Bulletin de l´Académie Polonaise des Sciences 1966, roč. 14, č. 8, s. 423-430.","Bulletin de l´Académie Polonaise des Sciences. 1966, roč. 14, č. 8, s. 423-430","","","PL","eng","","","","","","The Consistency of Church's Alternatives","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1966","","2","","","","http://hdl.handle.net/11104/0121278","","","","","","","","","","","",""
"0400800","J","Hájek, Petr - Havel, I. - Chytil, M.","Hájek, Petr","3","3","1","","Hájek, Petr; Havel, I.; Chytil, M. The GUHA Method of Automatic Hypotheses Determination. Computing 1966, roč. 1, č. 4, s. 293-308. ISSN 0010-485X.","Computing. 1966, roč. 1, č. 4, s. 293-308","","0010-485X","AT","eng","","","","","","The GUHA Method of Automatic Hypotheses Determination","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1966","","38","10.1007/BF02345483","wos:A19668896900001","2-s2.0-0012462430","http://hdl.handle.net/11104/0121277","","","","","","","","","","","",""
"0400799","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Eine Bemerkung über Standarde Nichtreguläre Modelle der Mengenlehre. Commentationes Mathematicae Universitatis Carolinae 1965, roč. 6, č. 1, s. 1-6.\\nhttp://dml.cz/handle/10338.dmlcz/104987","Commentationes Mathematicae Universitatis Carolinae. 1965, roč. 6, č. 1, s. 1-6","","","CS1","ger","","","","","","Eine Bemerkung über Standarde Nichtreguläre Modelle der Mengenlehre","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1965","","","","","","http://hdl.handle.net/11104/0121276","","1","","","","","","","","","",""
"0400798","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Modelle der Mengenlehre, in denen Mengen gegebener Gestalt Existieren. Zeitschrift für Mathematische Logik und Grundlagen der Mathematik 1965, roč. 11, č. 2, s. 103-115.","Zeitschrift für Mathematische Logik und Grundlagen der Mathematik. 1965, roč. 11, č. 2, s. 103-115","","","DB","ger","","","","","","Modelle der Mengenlehre, in denen Mengen gegebener Gestalt Existieren","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1965","","7","10.1002/malq.19650110205","","2-s2.0-84868740640","http://hdl.handle.net/11104/0121275","","","","","","","","","","","",""
"0400797","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. K pojmu primitivní třídy algeber (Birkhoffova věta). Časopis pro pěstování matematiky 1965, roč. 90, č. 4, s. 477-486.\\nhttp://dml.cz/handle/10338.dmlcz/108653","Časopis pro pěstování matematiky. 1965, roč. 90, č. 4, s. 477-486","","","CS1","cze","","","","","","K pojmu primitivní třídy algeber (Birkhoffova věta)","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1965","","","","","","http://hdl.handle.net/11104/0121274","","1","","","","","","","","","",""
"0400796","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Syntactic Models of Axiomatic Theories. Bulletin de l´Académie Polonaise des Sciences 1965, roč. 13, č. 4, s. 273-278.","Bulletin de l´Académie Polonaise des Sciences. 1965, roč. 13, č. 4, s. 273-278","","","PL","eng","","","","","","Syntactic Models of Axiomatic Theories","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1965","","3","","","","http://hdl.handle.net/11104/0121273","","","","","","","","","","","",""
"0400795","J","Vopěnka, P. - Hájek, Petr","Hájek, Petr","2","2","1","","Vopěnka, P.; Hájek, Petr. Permutation Submodels of the Model &nabla;. Bulletin de l´Académie Polonaise des Sciences 1965, roč. 13, č. 9, s. 611-614.","Bulletin de l´Académie Polonaise des Sciences. 1965, roč. 13, č. 9, s. 611-614","","","PL","eng","","","","","","Permutation Submodels of the Model &nabla;","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1965","","2","","wos:A19657204600001","","http://hdl.handle.net/11104/0121272","","","","","","","","","","","",""
"0400794","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Die Szászschen Gruppoide. Matematicko-fyzikálny časopis 1965, roč. 15, č. 1, s. 15-42.\\nhttp://dml.cz/handle/10338.dmlcz/126394","Matematicko-fyzikálny časopis. 1965, roč. 15, č. 1, s. 15-42","","","CS1","ger","","","","","","Die Szászschen Gruppoide","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1965","","","","","","http://hdl.handle.net/11104/0121271","","1","","","","","","","","","",""
"0400793","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Die durch die Schwach Inneren Relationen Gegebenen Modelle der Mengenlehre. Zeitschrift für Mathematische Logik und Grundlagen der Mathematik 1964, roč. 10, 9-12, s. 151-157.","Zeitschrift für Mathematische Logik und Grundlagen der Mathematik. 1964, roč. 10, 9-12, s. 151-157","","","DB","ger","","","","","","Die durch die Schwach Inneren Relationen Gegebenen Modelle der Mengenlehre","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1964","","2","10.1002/malq.19640100905","","2-s2.0-84944816098","http://hdl.handle.net/11104/0121270","","","","","","","","","","","",""
"0400792","J","Hájek, Petr - Sochor, A.","Hájek, Petr","2","2","1","","Hájek, Petr; Sochor, A. Ein dem fundierungsaxiom äquivalentes axiom. Zeitschrift für Mathematische Logik und Grundlagen der Mathematik 1964, roč. 10, 13-17, s. 261-263.","Zeitschrift für Mathematische Logik und Grundlagen der Mathematik. 1964, roč. 10, 13-17, s. 261-263","","","DB","ger","","","","","","Ein dem fundierungsaxiom äquivalentes axiom","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1964","","","10.1002/malq.19640101307","","2-s2.0-84944812241","http://hdl.handle.net/11104/0121269","","","","","","","","","","","",""
"0400791","J","Vopěnka, P. - Hájek, Petr","Hájek, Petr","2","2","1","","Vopěnka, P.; Hájek, Petr. Über die Gültigkeit des Fundierungsaxioms in speziellen Systemen der Mengentheorie. Zeitschrift für Mathematische Logik und Grundlagen der Mathematik 1963, roč. 9, 12-15, s. 235-241.","Zeitschrift für Mathematische Logik und Grundlagen der Mathematik. 1963, roč. 9, 12-15, s. 235-241","","","DB","ger","","","","","","Über die Gültigkeit des Fundierungsaxioms in speziellen Systemen der Mengentheorie","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1963","","6","10.1002/malq.19630091208","","2-s2.0-11844261028","http://hdl.handle.net/11104/0121268","","","","","","","","","","","",""
"0400790","J","Hájek, Petr","Hájek, Petr","1","1","1","","Hájek, Petr. Bibliography of the Prague Seminar on Foundations of Set Theory - Part II. Czechoslovak Mathematical Journal 1973, roč. 23, č. 3, s. 521-523. ISSN 0011-4642.\\nhttp://dml.cz/handle/10338.dmlcz/101194","Czechoslovak Mathematical Journal. 1973, roč. 23, č. 3, s. 521-523","","0011-4642","CS1","eng","","","","","","Bibliography of the Prague Seminar on Foundations of Set Theory - Part II","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1973","","","","","","http://hdl.handle.net/11104/0121267","","1","","","","","","","","","",""
"0400789","J","Vítková, Galina - Polach, B.","Vítková, Galina","2","2","1","","Vítková, Galina; Polach, B. Sovětský příspěvek v oblasti technologie tvorby programových produktů. Výběr informací z organizační a výpočetní techniky 1982, č. 2, s. 195-202.","Výběr informací z organizační a výpočetní techniky. 1982, č. 2, s. 195-202","","","","cze","","","","","","Sovětský příspěvek v oblasti technologie tvorby programových produktů","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1982","","","","","","http://hdl.handle.net/11104/0121266","","","","","","","","","","","",""
"0400788","J","Vítková, Galina - Jirásková, M.","Vítková, Galina","2","2","1","","Vítková, Galina; Jirásková, M. K hlavním závěrům 3.porady DPS pro TPP. Aktuality ASŘ 1981, č. 3.","Aktuality ASŘ. 1981, č. 3","","","","cze","","","","","","K hlavním závěrům 3.porady DPS pro TPP","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1981","","","","","","http://hdl.handle.net/11104/0121265","","","","","","","","","","","",""
"0400787","J","Vítková, Galina - Jirásková, M.","Vítková, Galina","2","2","1","","Vítková, Galina; Jirásková, M. Mezinárodní spolupráce v technologii projektování programových prostředků. Aktuality ASŘ 1981, č. 2, s. 47-49.","Aktuality ASŘ. 1981, č. 2, s. 47-49","","","","cze","","","","","","Mezinárodní spolupráce v technologii projektování programových prostředků","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1981","","","","","","http://hdl.handle.net/11104/0121264","","","","","","","","","","","",""
"0400786","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. R-technologie - technologická linka pro výrobu programů. JSEP - Zpravodaj sdružení 01 - Časopis Sdružení uživatelů JSEP pro Prahu a SČ kraj 1981, roč. 0, č. 15, s. 85-92.","JSEP - Zpravodaj sdružení 01 - Časopis Sdružení uživatelů JSEP pro Prahu a SČ kraj. 1981, roč. 0, č. 15, s. 85-92","","","","cze","","","","","","R-technologie - technologická linka pro výrobu programů","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1981","","","","","","http://hdl.handle.net/11104/0121263","","","","","","","","","","","",""
"0400785","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. 10 let spolupráce ve sborníku ""Vyčislitelnaja technika socialističeskich stran"" č.6/1979. UVVT. Aktuality ASŘ (UVVTR, Praha) 1980, roč. 0, č. 4.","Aktuality ASŘ  (UVVTR, Praha). 1980, roč. 0, č. 4","","","","cze","","","","","","10 let spolupráce ve sborníku ""Vyčislitelnaja technika socialističeskich stran"" č.6/1979","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1980","","","","","","http://hdl.handle.net/11104/0121262","","","","","","","","","","","",""
"0400784","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Spolupráce socialistických zemí při využití prostředků vypočetní techniky ve sborníku ""Vyčislitelnaja technika socialističeskich stran"" c. 5/1979. Aktuality ASŘ (UVVTR, Praha) 1979, roč. 0, č. 3.","Aktuality ASŘ (UVVTR, Praha). 1979, roč. 0, č. 3","","","","cze","","","","","","Spolupráce socialistických zemí při využití prostředků vypočetní techniky ve sborníku ""Vyčislitelnaja technika socialističeskich stran"" c. 5/1979","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0121261","","","","","","","","","","","",""
"0400783","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Přehled obsahu sborníku ""Vyčislitelnaja technika socialističeskich stran"" c. 4/1978. Aktuality ASŘ (UVVT Praha) 1979, č. 4.","Aktuality ASŘ (UVVT Praha). 1979, č. 4","","","","cze","","","","","","Přehled obsahu sborníku ""Vyčislitelnaja technika socialističeskich stran"" c. 4/1978","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0121260","","","","","","","","","","","",""
"0400782","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Aktuální problémy tvorby aplikačního programového vybavení ve sborníku ""Vycislitelnaja technika socialisticeskich stran"" c. 3 /1978. Aktuality ASŘ (UVVTR Praha) 1979, roč. 0, č. 2.","Aktuality ASŘ (UVVTR Praha). 1979, roč. 0, č. 2","","","","cze","","","","","","Aktuální problémy tvorby aplikačního programového vybavení ve sborníku ""Vycislitelnaja technika socialisticeskich stran"" c. 3 /1978","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0121259","","","","","","","","","","","",""
"0400781","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Informace o mezinárodním semináři o moderních technologiích programování. Aktuality ASŘ (UVVTR Praha) 1979, roč. 0, č. 2, s. 65-67.","Aktuality ASŘ (UVVTR Praha). 1979, roč. 0, č. 2, s. 65-67","","","","cze","","","","","","Informace o mezinárodním semináři o moderních technologiích programování","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1979","","","","","","http://hdl.handle.net/11104/0121258","","","","","","","","","","","",""
"0400761","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Generátor normovaného programování pro počítace SMEP. MAA 1983, roč. 23, č. 5, s. 188-190.","MAA. 1983, roč. 23, č. 5, s. 188-190","","","","cze","","","","","","Generátor normovaného programování pro počítace SMEP","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1983","","","","","","http://hdl.handle.net/11104/0121238","","","","","","","","","","","",""
"0400760","J","Jezowicz, E. - Vítková, Galina","Vítková, Galina","2","2","1","","Jezowicz, E.; Vítková, Galina. Ob odnom ponjatii obobscennych (tipovych) programmnych produktov. Sbornik Vycislitelnaja technika socialisticeskych stran 1981, -, s. 166-171.","Sbornik Vycislitelnaja technika socialisticeskych stran. 1981, -, s. 166-171","","","","rus","","","","","","Ob odnom ponjatii obobscennych (tipovych) programmnych produktov","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1981","","","","","","http://hdl.handle.net/11104/0121237","","","","","","","","","","","",""
"0400759","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Typizace a projektování ASR. MAA 1981, roč. 21, č. 2, s. 49-52.","MAA. 1981, roč. 21, č. 2, s. 49-52","","","","cze","","","","","","Typizace a projektování ASR","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1981","","","","","","http://hdl.handle.net/11104/0121236","","","","","","","","","","","",""
"0400757","J","Šebesta, Václav","Šebesta, Václav","1","1","1","","Šebesta, Václav. Slovník automatizace. Atom 1972, -, č. 1-9, s. 13-14, 45-46, 83-84, 109-110, 159-160, 169-170, 201-202, 235-236, 267-268.","Atom. 1972, -, č. 1-9, s. 13-14, 45-46, 83-84, 109-110, 159-160, 169-170, 201-202, 235-236, 267-268","","","CS1","cze","","","","","","Slovník automatizace","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1972","","","","","","http://hdl.handle.net/11104/0121234","","","","","","","","","","","",""
"0400756","J","Šebesta, Václav","Šebesta, Václav","1","1","1","","Šebesta, Václav. Relations Between Tolerance Fields in the Frequency and Time Domain by Random Methods. IEEE Transactions on Circuit Theory 1971, CT-18, č. 1, s. 199-201.","IEEE Transactions on Circuit Theory. 1971, CT-18, č. 1, s. 199-201","","","US","eng","","","","","","Relations Between Tolerance Fields in the Frequency and Time Domain by Random Methods","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1971","","2","10.1109/TCT.1971.1083231","wos:A1971I414600035","2-s2.0-0014979997","http://hdl.handle.net/11104/0121233","","","","","","","","","","","",""
"0400755","J","Šebesta, Václav","Šebesta, Václav","1","1","1","","Šebesta, Václav. Použití optimalizačních a iteračních metod při analýze lineárních elektrických obvodů, jejichž matice je špatně podmíněna. Slaboproudý obzor /Electronic and Informatic Horizon/ 1975, roč. 36, č. 9, s. 431-436. ISSN 0037-668X.","Slaboproudý obzor /Electronic and Informatic Horizon/. 1975, roč. 36, č. 9, s. 431-436","","0037-668X","CS1","cze","","","","","","Použití optimalizačních a iteračních metod při analýze lineárních elektrických obvodů, jejichž matice je špatně podmíněna","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1975","","","","","","http://hdl.handle.net/11104/0121232","","","","","","","","","","","",""
"0400754","J","Vítková, Galina","Vítková, Galina","1","1","1","","Vítková, Galina. Zásady tvorby typových prvků a systém CLIMS. Aktuality ASŘ (UVVTR, Praha) 1980, roč. 0, č. 2, s. 41-47.","Aktuality ASŘ (UVVTR, Praha). 1980, roč. 0, č. 2, s. 41-47","","","","cze","","","","","","Zásady tvorby typových prvků a systém CLIMS","","","","","","","","","","UIVT-O","Ústav informatiky AV ČR, v. v. i.","Institute of Computer Science of the ASCR, v. v. i.","","1980","","","","","","http://hdl.handle.net/11104/0121231","","","","","","","","","","","",""
